1,0,0,0;0,80,46,30;17,-64,-15,16;18,14,-16,-63
1,0,0,0;0,80,47,32;15,-64,-18,16;14,14,-15,-66
1,0,0,0;0,81,46,34;16,-66,-16,18;16,18,-18,-66
1,0,0,0;0,82,46,32;15,-62,-14,16;14,18,-18,-64
1,0,0,0;0,82,47,34;17,-66,-17,18;16,17,-18,-62
1,0,0,0;0,82,50,32;17,-63,-18,16;14,15,-17,-63
1,0,0,0;1,-1,-1,-3;-2,2,-2,0;-1,-2,-3,-1
1,0,0,0;1,-1,-2,-3;4,-1,-4,3;5,2,5,-1
1,0,0,0;1,-1,0,-1;-1,1,0,0;1,-1,0,-1
1,0,0,0;1,-1,0,0;4,0,6,0;5,0,0,-5
1,0,0,0;1,-1,1,-1;0,1,0,1;1,1,-1,-1
1,0,0,0;1,-1,1,0;1,1,-1,1;0,1,0,0
1,0,0,0;1,-1,2,1;-1,-1,2,-1;-2,2,1,-2
1,0,0,0;1,-2,-1,2;0,-1,1,0;1,0,-2,1
1,0,0,0;1,-2,0,-2;1,2,-1,-1;-2,-1,2,-2
1,0,0,0;1,-2,0,1;-1,-2,0,-2;1,0,-1,-1
1,0,0,0;1,-22,-41,-27;-48,-47,52,-30;-46,-41,3,-26
1,0,0,0;1,-4,2,1;-4,-2,1,-5;4,3,-1,5
1,0,0,0;1,0,-1,0;-1,-1,-1,0;-1,0,1,0
1,0,0,0;1,0,-1,0;3,0,0,-1;3,0,0,6
1,0,0,0;1,0,-1,1;1,1,-1,0;-1,0,-1,-1
1,0,0,0;1,0,-2,1;2,-1,0,-2;0,-1,-1,0
1,0,0,0;1,0,-5,0;2,0,-3,0;4,0,0,-6
1,0,0,0;1,0,0,-1;1,0,0,0;1,0,0,0
1,0,0,0;1,0,0,-6;1,0,0,-6;6,0,6,0
1,0,0,0;1,0,0,0;1,0,-1,-1;1,1,0,0
1,0,0,0;1,0,0,2;1,0,2,1;-2,1,1,-1
1,0,0,0;1,0,0,6;5,0,0,3;5,0,-4,0
1,0,0,0;1,0,1,0;0,1,0,0;-1,-1,-1,1
1,0,0,0;1,0,1,1;1,0,1,1;-1,0,0,1
1,0,0,0;1,0,6,0;1,0,0,-3;6,0,0,2
1,0,0,0;1,1,-1,0;-1,-1,1,1;0,-1,-1,0
1,0,0,0;1,1,0,-1;1,-1,-1,-1;0,-1,-1,1
1,0,0,0;1,1,0,0;1,-1,0,1;0,1,1,-1
1,0,0,0;1,1,0,1;0,0,1,-1;1,-1,-1,0
1,0,0,0;1,1,1,0;-1,-1,-1,-2;2,2,-2,2
1,0,0,0;1,1,2,0;2,-1,2,1;1,-1,1,2
