[   31.7s] n=6 k=3 c=53    lineality 3 -> nonempty  3 dirs, 3 confirmed
[ 2574.6s] n=8 k=6 c=703   lineality 4 -> nonempty  10 dirs, 10 confirmed
[ 2874.7s] n=8 k=6 c=687   lineality 7 -> nonempty  20 dirs, 6 confirmed
[ 2911.4s] n=8 k=7 c=1205  lineality 4 -> nonempty  1 dirs, 1 confirmed
[ 3553.0s] n=8 k=7 c=1197  lineality 5 -> nonempty  2 dirs, 1 confirmed
[ 3601.4s] n=9 k=3 c=53    lineality 3 -> nonempty  16 dirs, 16 confirmed
[ 3601.7s] n=9 k=3 c=43    lineality 4 -> nonempty  4 dirs, 3 confirmed
[ 3602.1s] n=9 k=3 c=37    lineality 6 -> nonempty  6 dirs, 6 confirmed
[ 3731.0s] n=9 k=4 c=171   lineality 3 -> empty     0 dirs, 0 confirmed
[ 3837.6s] n=9 k=4 c=163   lineality 4 -> nonempty  3 dirs, 3 confirmed
[ 3905.5s] n=9 k=4 c=157   lineality 4 -> nonempty  27 dirs, 10 confirmed
[ 3943.8s] n=9 k=4 c=153   lineality 6 -> nonempty  27 dirs, 24 confirmed
[ 4024.8s] n=9 k=4 c=147   lineality 6 -> nonempty  50 dirs, 27 confirmed
[ 4026.8s] n=9 k=4 c=141   lineality 8 -> nonempty  8 dirs, 8 confirmed
[ 4033.8s] n=9 k=5 c=387   lineality 2 -> nonempty  1 dirs, 1 confirmed
[ 4041.4s] n=9 k=5 c=383   lineality 2 -> nonempty  1 dirs, 1 confirmed
[ 4063.8s] n=9 k=5 c=381   lineality 2 -> empty     0 dirs, 0 confirmed
[ 4078.0s] n=9 k=5 c=371   lineality 3 -> nonempty  1 dirs, 1 confirmed
[ 4123.6s] n=9 k=5 c=367   lineality 3 -> nonempty  2 dirs, 2 confirmed
[ 4135.7s] n=9 k=5 c=363   lineality 4 -> nonempty  15 dirs, 14 confirmed
[ 4157.4s] n=9 k=5 c=359   lineality 4 -> nonempty  10 dirs, 10 confirmed
[ 4267.9s] n=9 k=5 c=357   lineality 6 -> nonempty  41 dirs, 17 confirmed
[ 4528.8s] n=9 k=5 c=353   lineality 7 -> nonempty  25 dirs, 11 confirmed
[ 4693.1s] n=9 k=5 c=351   lineality 7 -> nonempty  20 dirs, 6 confirmed
[ 4711.3s] n=9 k=5 c=345   lineality 6 -> nonempty  20 dirs, 20 confirmed
[ 4769.6s] n=9 k=5 c=341   lineality 9 -> nonempty  30 dirs, 30 confirmed
[ 4780.2s] n=9 k=6 c=727 CRASH GeneratorsNeeded
[ 4792.2s] n=9 k=6 c=717   lineality 2 -> nonempty  1 dirs, 0 confirmed
[ 4823.2s] n=9 k=6 c=715   lineality 3 -> nonempty  1 dirs, 1 confirmed
[ 4867.0s] n=9 k=6 c=711   lineality 3 -> empty     0 dirs, 0 confirmed
[ 5412.4s] n=9 k=6 c=709   lineality 4 -> nonempty  1 dirs, 0 confirmed
[ 5443.2s] n=9 k=6 c=707   lineality 3 -> empty     0 dirs, 0 confirmed
[ 5487.4s] n=9 k=6 c=705   lineality 4 -> nonempty  10 dirs, 9 confirmed
[ 5530.4s] n=9 k=6 c=701   lineality 4 -> nonempty  10 dirs, 9 confirmed
[ 5574.4s] n=9 k=6 c=697   lineality 4 -> nonempty  10 dirs, 9 confirmed
[ 5615.8s] n=9 k=6 c=695   lineality 5 -> nonempty  2 dirs, 2 confirmed
[ 6007.8s] n=9 k=6 c=691   lineality 6 -> nonempty  2 dirs, 2 confirmed
[ 6287.8s] n=9 k=6 c=687   lineality 6 -> nonempty  6 dirs, 4 confirmed
[ 6603.4s] n=9 k=6 c=685   lineality 8 -> nonempty  4 dirs, 4 confirmed
[ 6928.4s] n=9 k=6 c=677   lineality 8 -> nonempty  20 dirs, 15 confirmed
[ 7129.2s] n=9 k=6 c=669   lineality 11 -> nonempty  100 dirs, 14 confirmed
[ 7169.4s] n=9 k=7 c=1209  lineality 3 -> empty     0 dirs, 0 confirmed
[ 7215.9s] n=9 k=7 c=1201  lineality 4 -> nonempty  1 dirs, 1 confirmed
[ 7798.5s] n=9 k=7 c=1197  lineality 5 -> nonempty  2 dirs, 1 confirmed
[ 7831.8s] n=9 k=7 c=1193  lineality 4 -> nonempty  1 dirs, 1 confirmed
[ 7877.2s] n=9 k=7 c=1189  lineality 4 -> empty     0 dirs, 0 confirmed
[ 7912.7s] n=9 k=7 c=1181  lineality 5 -> nonempty  2 dirs, 1 confirmed
[ 8296.9s] n=9 k=7 c=1173  lineality 9 -> nonempty  5 dirs, 5 confirmed
[ 8342.8s] n=9 k=8 c=1887  lineality 3 -> empty     0 dirs, 0 confirmed
[ 8396.2s] n=9 k=8 c=1873  lineality 4 -> nonempty  1 dirs, 0 confirmed
[ 8396.3s] done: 77 classes
